displayId,created,type,SO_term
BBa_K316035,2010-10-25T11:00:00Z,Composite,SO:0000804
BBa_K316036,2010-10-25T11:00:00Z,Composite,SO:0000804
BBa_K316037,2010-10-25T11:00:00Z,Composite,SO:0000804
BBa_K316027,2010-10-25T11:00:00Z,Composite,SO:0000804
BBa_K362064,2010-10-25T11:00:00Z,Reporter,SO:0000804
BBa_K338003,2010-10-25T11:00:00Z,Composite,SO:0000804
BBa_K362065,2010-10-25T11:00:00Z,Reporter,SO:0000804
BBa_K338004,2010-10-25T11:00:00Z,Composite,SO:0000804
BBa_K417003,2010-10-25T11:00:00Z,Generator,SO:0000804
BBa_K417004,2010-10-25T11:00:00Z,Generator,SO:0000804
BBa_K417005,2010-10-25T11:00:00Z,Generator,SO:0000804
BBa_K380006,2010-10-25T11:00:00Z,Coding,SO:0000316
BBa_K380009,2010-10-25T11:00:00Z,Coding,SO:0000316
BBa_K417006,2010-10-25T11:00:00Z,Device,SO:0000804
BBa_K380010,2010-10-25T11:00:00Z,Coding,SO:0000316
BBa_K494004,2010-10-25T11:00:00Z,Project,SO:0000804
BBa_K494005,2010-10-25T11:00:00Z,Project,SO:0000804
BBa_K494006,2010-10-25T11:00:00Z,Project,SO:0000804
BBa_K376001,2010-10-25T11:00:00Z,RBS,SO:0000139
BBa_K376003,2010-10-25T11:00:00Z,Regulatory,SO:0000167
BBa_K376004,2010-10-25T11:00:00Z,Translational_Unit,SO:0000804
BBa_K414008,2010-10-25T11:00:00Z,Regulatory,SO:0000167
BBa_K429000,2010-10-25T11:00:00Z,Composite,SO:0000804
BBa_K360115,2010-10-25T11:00:00Z,Coding,SO:0000316
BBa_K429001,2010-10-25T11:00:00Z,Composite,SO:0000804
BBa_K498000,2010-10-25T11:00:00Z,Composite,SO:0000804
BBa_K360044,2010-10-25T11:00:00Z,Composite,SO:0000804
pSB1K15,2010-10-25T11:00:00Z,Plasmid_Backbone,SO:0000755
pSB1K16,2010-10-25T11:00:00Z,Plasmid_Backbone,SO:0000755
BBa_K353009,2010-10-25T11:00:00Z,Composite,SO:0000804
pSB6C5,2010-10-25T11:00:00Z,Plasmid_Backbone,SO:0000755
BBa_K391006,2010-10-25T11:00:00Z,Coding,SO:0000316
BBa_K382000,2010-10-25T11:00:00Z,Plasmid,SO:0000155
BBa_K391007,2010-10-25T11:00:00Z,Composite,SO:0000804
BBa_K319033,2010-10-25T11:00:00Z,Plasmid_Backbone,SO:0000755
BBa_K382001,2010-10-25T11:00:00Z,Plasmid_Backbone,SO:0000755
BBa_K382003,2010-10-25T11:00:00Z,Plasmid,SO:0000155
BBa_K382002,2010-10-25T11:00:00Z,Plasmid,SO:0000155
BBa_K382004,2010-10-25T11:00:00Z,Plasmid_Backbone,SO:0000755
BBa_K382005,2010-10-25T11:00:00Z,Plasmid_Backbone,SO:0000755
BBa_K319034,2010-10-25T11:00:00Z,Reporter,SO:0000804
BBa_K382010,2010-10-25T11:00:00Z,RNA,SO:0000834
BBa_K382012,2010-10-25T11:00:00Z,RNA,SO:0000834
BBa_K382011,2010-10-25T11:00:00Z,RNA,SO:0000834
BBa_K319035,2010-10-25T11:00:00Z,DNA,SO:0000110
BBa_K382029,2010-10-25T11:00:00Z,Regulatory,SO:0000167
BBa_K319036,2010-10-25T11:00:00Z,Coding,SO:0000316
BBa_K382013,2010-10-25T11:00:00Z,RNA,SO:0000834
BBa_K382014,2010-10-25T11:00:00Z,RNA,SO:0000834
BBa_K382020,2010-10-25T11:00:00Z,Coding,SO:0000316
BBa_K382030,2010-10-25T11:00:00Z,Coding,SO:0000316
BBa_K319039,2010-10-25T11:00:00Z,Tag,SO:0000324
BBa_K382021,2010-10-25T11:00:00Z,Coding,SO:0000316
BBa_K382015,2010-10-25T11:00:00Z,RNA,SO:0000834
BBa_K382031,2010-10-25T11:00:00Z,Coding,SO:0000316
BBa_K382022,2010-10-25T11:00:00Z,Regulatory,SO:0000167
BBa_K382033,2010-10-25T11:00:00Z,Coding,SO:0000316
BBa_K382017,2010-10-25T11:00:00Z,RNA,SO:0000834
BBa_K382023,2010-10-25T11:00:00Z,Terminator,SO:0000141
BBa_K382018,2010-10-25T11:00:00Z,Intermediate,SO:0000804
BBa_K382019,2010-10-25T11:00:00Z,RNA,SO:0000834
BBa_K382024,2010-10-25T11:00:00Z,Terminator,SO:0000141
BBa_K382034,2010-10-25T11:00:00Z,Regulatory,SO:0000167
BBa_K382052,2010-10-25T11:00:00Z,Plasmid,SO:0000155
BBa_K382053,2010-10-25T11:00:00Z,Plasmid,SO:0000155
BBa_K382054,2010-10-25T11:00:00Z,Plasmid,SO:0000155
BBa_K382035,2010-10-25T11:00:00Z,Coding,SO:0000316
BBa_K382055,2010-10-25T11:00:00Z,Plasmid,SO:0000155
BBa_K382056,2010-10-25T11:00:00Z,Plasmid,SO:0000155
BBa_K382025,2010-10-25T11:00:00Z,Coding,SO:0000316
BBa_K382057,2010-10-25T11:00:00Z,Plasmid,SO:0000155
BBa_K382036,2010-10-25T11:00:00Z,Coding,SO:0000316
BBa_K382058,2010-10-25T11:00:00Z,Plasmid,SO:0000155
BBa_K382059,2010-10-25T11:00:00Z,Plasmid,SO:0000155
BBa_K382060,2010-10-25T11:00:00Z,Plasmid,SO:0000155
BBa_K382037,2010-10-25T11:00:00Z,Coding,SO:0000316
BBa_K382061,2010-10-25T11:00:00Z,Plasmid,SO:0000155
BBa_K382062,2010-10-25T11:00:00Z,Plasmid,SO:0000155
BBa_K382063,2010-10-25T11:00:00Z,Plasmid,SO:0000155
BBa_K382064,2010-10-25T11:00:00Z,Plasmid,SO:0000155
BBa_K382065,2010-10-25T11:00:00Z,Plasmid,SO:0000155
BBa_K382026,2010-10-25T11:00:00Z,Coding,SO:0000316
BBa_K382066,2010-10-25T11:00:00Z,Plasmid,SO:0000155
BBa_K382067,2010-10-25T11:00:00Z,Plasmid,SO:0000155
BBa_K382040,2010-10-25T11:00:00Z,Coding,SO:0000316
BBa_K382068,2010-10-25T11:00:00Z,Plasmid,SO:0000155
BBa_K382069,2010-10-25T11:00:00Z,Plasmid,SO:0000155
BBa_K382041,2010-10-25T11:00:00Z,Coding,SO:0000316
BBa_K382070,2010-10-25T11:00:00Z,Plasmid,SO:0000155
BBa_K382027,2010-10-25T11:00:00Z,Coding,SO:0000316
BBa_K382071,2010-10-25T11:00:00Z,Plasmid,SO:0000155
BBa_K382050,2010-10-25T11:00:00Z,Plasmid,SO:0000155
BBa_K382051,2010-10-25T11:00:00Z,Plasmid,SO:0000155
BBa_K382028,2010-10-25T11:00:00Z,Coding,SO:0000316
BBa_K319041,2010-10-25T11:00:00Z,Composite,SO:0000804
BBa_K319042,2010-10-25T11:00:00Z,Composite,SO:0000804
BBa_K319046,2010-10-25T11:00:00Z,Coding,SO:0000316
BBa_K379001,2010-10-25T11:00:00Z,Composite,SO:0000804
BBa_K319037,2010-10-25T11:00:00Z,Composite,SO:0000804
BBa_K319047,2010-10-25T11:00:00Z,Reporter,SO:0000804
BBa_K379002,2010-10-25T11:00:00Z,Composite,SO:0000804
BBa_K319038,2010-10-25T11:00:00Z,Reporter,SO:0000804
BBa_K319043,2010-10-25T11:00:00Z,Plasmid_Backbone,SO:0000755
BBa_K417007,2010-10-25T11:00:00Z,Device,SO:0000804
BBa_K426001,2010-10-25T11:00:00Z,Other,SO:0000110
BBa_K399000,2010-10-25T11:00:00Z,Coding,SO:0000316
BBa_K395999,2010-10-25T11:00:00Z,Composite,SO:0000804
BBa_K415039,2010-10-25T11:00:00Z,Other,SO:0000110
BBa_K426003,2010-10-25T11:00:00Z,Coding,SO:0000316
BBa_K426002,2010-10-25T11:00:00Z,Coding,SO:0000316
BBa_K399001,2010-10-25T11:00:00Z,Coding,SO:0000316
BBa_K426004,2010-10-25T11:00:00Z,Other,SO:0000110
BBa_K377705,2010-10-25T11:00:00Z,Coding,SO:0000316
BBa_K426005,2010-10-25T11:00:00Z,Other,SO:0000110
BBa_K426006,2010-10-25T11:00:00Z,Coding,SO:0000316
BBa_K426007,2010-10-25T11:00:00Z,Coding,SO:0000316
BBa_K426008,2010-10-25T11:00:00Z,Other,SO:0000110
BBa_K426009,2010-10-25T11:00:00Z,Other,SO:0000110
BBa_K426010,2010-10-25T11:00:00Z,Coding,SO:0000316
BBa_K336040,2010-10-25T11:00:00Z,Coding,SO:0000316
BBa_K310009,2010-10-25T11:00:00Z,Regulatory,SO:0000167
BBa_K336041,2010-10-25T11:00:00Z,Coding,SO:0000316
BBa_K426011,2010-10-25T11:00:00Z,Coding,SO:0000316
BBa_K415049,2010-10-25T11:00:00Z,Plasmid_Backbone,SO:0000755
BBa_K336042,2010-10-25T11:00:00Z,Device,SO:0000804
BBa_K426012,2010-10-25T11:00:00Z,Coding,SO:0000316
BBa_K310010,2010-10-25T11:00:00Z,Regulatory,SO:0000167
BBa_K426013,2010-10-25T11:00:00Z,Coding,SO:0000316
BBa_K310011,2010-10-25T11:00:00Z,Other,SO:0000110
BBa_K336043,2010-10-25T11:00:00Z,Device,SO:0000804
BBa_K426014,2010-10-25T11:00:00Z,Tag,SO:0000324
BBa_K363008,2010-10-25T11:00:00Z,Coding,SO:0000316
BBa_K336044,2010-10-25T11:00:00Z,Composite,SO:0000804
BBa_K426015,2010-10-25T11:00:00Z,Composite,SO:0000804
BBa_K336045,2010-10-25T11:00:00Z,Composite,SO:0000804
BBa_K426016,2010-10-25T11:00:00Z,Composite,SO:0000804
BBa_K336046,2010-10-25T11:00:00Z,Composite,SO:0000804
BBa_K426017,2010-10-25T11:00:00Z,Composite,SO:0000804
BBa_K426018,2010-10-25T11:00:00Z,Composite,SO:0000804
BBa_K363009,2010-10-25T11:00:00Z,Coding,SO:0000316
BBa_K336047,2010-10-25T11:00:00Z,Composite,SO:0000804
BBa_K426019,2010-10-25T11:00:00Z,Composite,SO:0000804
BBa_K336048,2010-10-25T11:00:00Z,Composite,SO:0000804
BBa_K310012,2010-10-25T11:00:00Z,Composite,SO:0000804
BBa_K415033,2010-10-25T11:00:00Z,Intermediate,SO:0000804
BBa_K415069,2010-10-25T11:00:00Z,Composite,SO:0000804
BBa_K310013,2010-10-25T11:00:00Z,Composite,SO:0000804
BBa_K310014,2010-10-25T11:00:00Z,Composite,SO:0000804
BBa_K310015,2010-10-25T11:00:00Z,Composite,SO:0000804
BBa_K310016,2010-10-25T11:00:00Z,Composite,SO:0000804
BBa_K363010,2010-10-25T11:00:00Z,Coding,SO:0000316
BBa_K363011,2010-10-25T11:00:00Z,Coding,SO:0000316
BBa_K363012,2010-10-25T11:00:00Z,Coding,SO:0000316
BBa_K337052,2010-10-25T11:00:00Z,Regulatory,SO:0000167
BBa_K337053,2010-10-25T11:00:00Z,Regulatory,SO:0000167
BBa_K336011,2010-10-25T11:00:00Z,Composite,SO:0000804
BBa_K337054,2010-10-25T11:00:00Z,Regulatory,SO:0000167
BBa_K337055,2010-10-25T11:00:00Z,Regulatory,SO:0000167
BBa_K337056,2010-10-25T11:00:00Z,Regulatory,SO:0000167
BBa_K497008,2010-10-25T11:00:00Z,Coding,SO:0000316
BBa_K497009,2010-10-25T11:00:00Z,Translational_Unit,SO:0000804
BBa_K337057,2010-10-25T11:00:00Z,Regulatory,SO:0000167
BBa_K395604,2010-10-25T11:00:00Z,Translational_Unit,SO:0000804
BBa_K323213,2010-10-24T11:00:00Z,Translational_Unit,SO:0000804
BBa_K392011,2010-10-24T11:00:00Z,Protein_Domain,SO:0000417
BBa_K392012,2010-10-24T11:00:00Z,Protein_Domain,SO:0000417
BBa_K341718,2010-10-24T11:00:00Z,Coding,SO:0000316
BBa_K341719,2010-10-24T11:00:00Z,Coding,SO:0000316
BBa_K392999,2010-10-24T11:00:00Z,Protein_Domain,SO:0000417
BBa_K341720,2010-10-24T11:00:00Z,Coding,SO:0000316
BBa_K392013,2010-10-24T11:00:00Z,Protein_Domain,SO:0000417
BBa_K392014,2010-10-24T11:00:00Z,Protein_Domain,SO:0000417
BBa_K392015,2010-10-24T11:00:00Z,Protein_Domain,SO:0000417
BBa_K392016,2010-10-24T11:00:00Z,Coding,SO:0000316
BBa_K392017,2010-10-24T11:00:00Z,Coding,SO:0000316
BBa_K392018,2010-10-24T11:00:00Z,Coding,SO:0000316
BBa_K392019,2010-10-24T11:00:00Z,Coding,SO:0000316
BBa_K336020,2010-10-24T11:00:00Z,Coding,SO:0000316
BBa_K336021,2010-10-24T11:00:00Z,Coding,SO:0000316
BBa_K391002,2010-10-24T11:00:00Z,Primer,SO:0000112
BBa_K391003,2010-10-24T11:00:00Z,Primer,SO:0000112
BBa_K391004,2010-10-24T11:00:00Z,Primer,SO:0000112
BBa_K391005,2010-10-24T11:00:00Z,Primer,SO:0000112
BBa_K323151,2010-10-24T11:00:00Z,DNA,SO:0000110
BBa_K323152,2010-10-24T11:00:00Z,DNA,SO:0000110
BBa_K323153,2010-10-24T11:00:00Z,DNA,SO:0000110
BBa_K407008,2010-10-24T11:00:00Z,Reporter,SO:0000804
BBa_K351006,2010-10-24T11:00:00Z,Protein_Domain,SO:0000417
BBa_K323215,2010-10-24T11:00:00Z,Device,SO:0000804
BBa_K422003,2010-10-24T11:00:00Z,Coding,SO:0000316
BBa_K407009,2010-10-24T11:00:00Z,Reporter,SO:0000804
BBa_K407010,2010-10-24T11:00:00Z,Intermediate,SO:0000804
BBa_K422004,2010-10-24T11:00:00Z,Coding,SO:0000316
BBa_K422005,2010-10-24T11:00:00Z,Coding,SO:0000316
BBa_K407011,2010-10-24T11:00:00Z,Intermediate,SO:0000804
BBa_K422006,2010-10-24T11:00:00Z,Coding,SO:0000316
BBa_K422007,2010-10-24T11:00:00Z,Coding,SO:0000316
BBa_K422008,2010-10-24T11:00:00Z,Coding,SO:0000316
BBa_K422009,2010-10-24T11:00:00Z,Coding,SO:0000316
BBa_K422010,2010-10-24T11:00:00Z,Coding,SO:0000316
BBa_K422011,2010-10-24T11:00:00Z,Coding,SO:0000316
BBa_K407012,2010-10-24T11:00:00Z,Device,SO:0000804
BBa_K407013,2010-10-24T11:00:00Z,Device,SO:0000804
BBa_K407014,2010-10-24T11:00:00Z,Device,SO:0000804
BBa_K422012,2010-10-24T11:00:00Z,Coding,SO:0000316
BBa_K422013,2010-10-24T11:00:00Z,Coding,SO:0000316
BBa_K422014,2010-10-24T11:00:00Z,Reporter,SO:0000804
BBa_K323214,2010-10-24T11:00:00Z,Coding,SO:0000316
BBa_K362048,2010-10-24T11:00:00Z,Other,SO:0000110
BBa_K380002,2010-10-24T11:00:00Z,Coding,SO:0000316
BBa_K380003,2010-10-24T11:00:00Z,Coding,SO:0000316
BBa_K422002,2010-10-24T11:00:00Z,Plasmid,SO:0000155
BBa_K358023,2010-10-24T11:00:00Z,Composite,SO:0000804
BBa_K362058,2010-10-24T11:00:00Z,Other,SO:0000110
BBa_K358024,2010-10-24T11:00:00Z,Composite,SO:0000804
BBa_K329027,2010-10-24T11:00:00Z,Composite,SO:0000804
BBa_K329028,2010-10-24T11:00:00Z,Composite,SO:0000804
BBa_K351007,2010-10-24T11:00:00Z,Protein_Domain,SO:0000417
BBa_K316009,2010-10-24T11:00:00Z,Composite,SO:0000804
BBa_K316017,2010-10-24T11:00:00Z,Coding,SO:0000316
BBa_K329029,2010-10-24T11:00:00Z,Composite,SO:0000804
BBa_K329030,2010-10-24T11:00:00Z,Composite,SO:0000804
BBa_K329031,2010-10-24T11:00:00Z,Other,SO:0000110
BBa_K329032,2010-10-24T11:00:00Z,Other,SO:0000110
BBa_K329033,2010-10-24T11:00:00Z,Other,SO:0000110
BBa_K329034,2010-10-24T11:00:00Z,Other,SO:0000110
BBa_K362021,2010-10-24T11:00:00Z,Other,SO:0000110
BBa_K329035,2010-10-24T11:00:00Z,Composite,SO:0000804
BBa_K329036,2010-10-24T11:00:00Z,Composite,SO:0000804
BBa_K329037,2010-10-24T11:00:00Z,Composite,SO:0000804
BBa_K329038,2010-10-24T11:00:00Z,Other,SO:0000110
BBa_K329039,2010-10-24T11:00:00Z,Other,SO:0000110
BBa_K362022,2010-10-24T11:00:00Z,Other,SO:0000110
BBa_K329040,2010-10-24T11:00:00Z,Other,SO:0000110
BBa_K329041,2010-10-24T11:00:00Z,DNA,SO:0000110
BBa_K329042,2010-10-24T11:00:00Z,DNA,SO:0000110
BBa_K329043,2010-10-24T11:00:00Z,DNA,SO:0000110
BBa_K362023,2010-10-24T11:00:00Z,Other,SO:0000110
BBa_K329044,2010-10-24T11:00:00Z,DNA,SO:0000110
BBa_K362024,2010-10-24T11:00:00Z,Other,SO:0000110
BBa_K329045,2010-10-24T11:00:00Z,DNA,SO:0000110
BBa_K329046,2010-10-24T11:00:00Z,DNA,SO:0000110
BBa_K329047,2010-10-24T11:00:00Z,DNA,SO:0000110
BBa_K329048,2010-10-24T11:00:00Z,DNA,SO:0000110
BBa_K329049,2010-10-24T11:00:00Z,DNA,SO:0000110
BBa_K329050,2010-10-24T11:00:00Z,DNA,SO:0000110
BBa_K362044,2010-10-24T11:00:00Z,Other,SO:0000110
BBa_K329051,2010-10-24T11:00:00Z,Composite,SO:0000804
BBa_K329053,2010-10-24T11:00:00Z,Composite,SO:0000804
BBa_K351008,2010-10-24T11:00:00Z,Protein_Domain,SO:0000417
BBa_K329052,2010-10-24T11:00:00Z,Composite,SO:0000804
BBa_K329054,2010-10-24T11:00:00Z,Composite,SO:0000804
BBa_K329055,2010-10-24T11:00:00Z,Composite,SO:0000804
BBa_K329056,2010-10-24T11:00:00Z,Composite,SO:0000804
BBa_K351009,2010-10-24T11:00:00Z,Protein_Domain,SO:0000417
BBa_K329057,2010-10-24T11:00:00Z,Composite,SO:0000804
BBa_K329059,2010-10-24T11:00:00Z,Other,SO:0000110
BBa_K329058,2010-10-24T11:00:00Z,Other,SO:0000110
BBa_K362030,2010-10-24T11:00:00Z,Other,SO:0000110
BBa_K329060,2010-10-24T11:00:00Z,Other,SO:0000110
BBa_K351010,2010-10-24T11:00:00Z,Protein_Domain,SO:0000417
BBa_K329061,2010-10-24T11:00:00Z,Composite,SO:0000804
BBa_K352016,2010-10-24T11:00:00Z,Project,SO:0000804
BBa_K329062,2010-10-24T11:00:00Z,Other,SO:0000110
BBa_K362033,2010-10-24T11:00:00Z,Reporter,SO:0000804
BBa_K362034,2010-10-24T11:00:00Z,Reporter,SO:0000804
BBa_K362800,2010-10-24T11:00:00Z,Other,SO:0000110
BBa_K362035,2010-10-24T11:00:00Z,Reporter,SO:0000804
BBa_K362036,2010-10-24T11:00:00Z,Reporter,SO:0000804
BBa_K362037,2010-10-24T11:00:00Z,Reporter,SO:0000804
BBa_K362038,2010-10-24T11:00:00Z,Reporter,SO:0000804
BBa_K362039,2010-10-24T11:00:00Z,Reporter,SO:0000804
BBa_K362040,2010-10-24T11:00:00Z,Reporter,SO:0000804
BBa_K362041,2010-10-24T11:00:00Z,Reporter,SO:0000804
BBa_K362042,2010-10-24T11:00:00Z,Reporter,SO:0000804
BBa_K362043,2010-10-24T11:00:00Z,Reporter,SO:0000804
BBa_K362045,2010-10-24T11:00:00Z,Reporter,SO:0000804
BBa_K362051,2010-10-24T11:00:00Z,Reporter,SO:0000804
BBa_K362046,2010-10-24T11:00:00Z,Reporter,SO:0000804
BBa_K362047,2010-10-24T11:00:00Z,Reporter,SO:0000804
BBa_K362052,2010-10-24T11:00:00Z,Reporter,SO:0000804
BBa_K392020,2010-10-24T11:00:00Z,Other,SO:0000110
BBa_K392021,2010-10-24T11:00:00Z,Other,SO:0000110
BBa_K392022,2010-10-24T11:00:00Z,Other,SO:0000110
BBa_K392023,2010-10-24T11:00:00Z,Other,SO:0000110
BBa_K392024,2010-10-24T11:00:00Z,Other,SO:0000110
BBa_K392025,2010-10-24T11:00:00Z,Other,SO:0000110
BBa_K392026,2010-10-24T11:00:00Z,Other,SO:0000110
BBa_K392027,2010-10-24T11:00:00Z,Other,SO:0000110
BBa_K392028,2010-10-24T11:00:00Z,Other,SO:0000110
BBa_K392029,2010-10-24T11:00:00Z,Intermediate,SO:0000804
BBa_K386002,2010-10-24T11:00:00Z,Other,SO:0000110
BBa_K404235,2010-10-24T11:00:00Z,Project,SO:0000804
BBa_K404236,2010-10-24T11:00:00Z,Project,SO:0000804
BBa_K386003,2010-10-24T11:00:00Z,Composite,SO:0000804
BBa_K393000,2010-10-24T11:00:00Z,Generator,SO:0000804
BBa_K393001,2010-10-24T11:00:00Z,Coding,SO:0000316
BBa_K393002,2010-10-24T11:00:00Z,RBS,SO:0000139
BBa_K380007,2010-10-24T11:00:00Z,Coding,SO:0000316
BBa_K386004,2010-10-24T11:00:00Z,Other,SO:0000110
BBa_K392030,2010-10-24T11:00:00Z,Coding,SO:0000316
BBa_K316018,2010-10-24T11:00:00Z,Translational_Unit,SO:0000804
BBa_K392031,2010-10-24T11:00:00Z,Coding,SO:0000316
BBa_K380008,2010-10-24T11:00:00Z,Coding,SO:0000316
BBa_K392032,2010-10-24T11:00:00Z,Coding,SO:0000316
BBa_K392033,2010-10-24T11:00:00Z,Coding,SO:0000316
BBa_K392034,2010-10-24T11:00:00Z,Coding,SO:0000316
BBa_K392035,2010-10-24T11:00:00Z,Coding,SO:0000316
BBa_K316019,2010-10-24T11:00:00Z,Translational_Unit,SO:0000804
BBa_K386005,2010-10-24T11:00:00Z,Composite,SO:0000804
BBa_K386006,2010-10-24T11:00:00Z,Other,SO:0000110
BBa_K362059,2010-10-24T11:00:00Z,Reporter,SO:0000804
BBa_K362060,2010-10-24T11:00:00Z,Reporter,SO:0000804
BBa_K362061,2010-10-24T11:00:00Z,Reporter,SO:0000804
BBa_K362062,2010-10-24T11:00:00Z,Reporter,SO:0000804
BBa_K362063,2010-10-24T11:00:00Z,Reporter,SO:0000804
BBa_K386007,2010-10-24T11:00:00Z,Composite,SO:0000804
BBa_K392036,2010-10-24T11:00:00Z,Device,SO:0000804
BBa_K392037,2010-10-24T11:00:00Z,Device,SO:0000804
BBa_K392038,2010-10-24T11:00:00Z,Device,SO:0000804
BBa_K302030,2010-10-24T11:00:00Z,Device,SO:0000804
BBa_K494000,2010-10-24T11:00:00Z,Reporter,SO:0000804
BBa_K494001,2010-10-24T11:00:00Z,Plasmid_Backbone,SO:0000755
BBa_K494002,2010-10-24T11:00:00Z,Generator,SO:0000804
BBa_K494003,2010-10-24T11:00:00Z,Project,SO:0000804
BBa_K415301,2010-10-24T11:00:00Z,Device,SO:0000804
BBa_K390501,2010-10-24T11:00:00Z,Composite,SO:0000804
BBa_K390502,2010-10-24T11:00:00Z,Composite,SO:0000804
BBa_K302031,2010-10-24T11:00:00Z,Regulatory,SO:0000167
BBa_K321003,2010-10-24T11:00:00Z,Protein_Domain,SO:0000417
BBa_K321004,2010-10-24T11:00:00Z,Protein_Domain,SO:0000417
BBa_K380004,2010-10-24T11:00:00Z,Coding,SO:0000316
BBa_K380005,2010-10-24T11:00:00Z,Coding,SO:0000316
BBa_K353002,2010-10-24T11:00:00Z,Composite,SO:0000804
BBa_K353003,2010-10-24T11:00:00Z,Composite,SO:0000804
BBa_K302032,2010-10-24T11:00:00Z,Coding,SO:0000316
BBa_K324000,2010-10-24T11:00:00Z,Coding,SO:0000316
BBa_K324001,2010-10-24T11:00:00Z,Coding,SO:0000316
BBa_K339008,2010-10-24T11:00:00Z,Reporter,SO:0000804
BBa_K302033,2010-10-24T11:00:00Z,Coding,SO:0000316
BBa_K339010,2010-10-24T11:00:00Z,Regulatory,SO:0000167
BBa_K339009,2010-10-24T11:00:00Z,Composite,SO:0000804
BBa_K301002,2010-10-24T11:00:00Z,Regulatory,SO:0000167
BBa_K324002,2010-10-24T11:00:00Z,Protein_Domain,SO:0000417
BBa_K339011,2010-10-24T11:00:00Z,Reporter,SO:0000804
BBa_K301003,2010-10-24T11:00:00Z,Regulatory,SO:0000167
BBa_K339003,2010-10-24T11:00:00Z,Coding,SO:0000316
BBa_S04528,2010-10-24T11:00:00Z,Intermediate,SO:0000804
BBa_K301004,2010-10-24T11:00:00Z,Regulatory,SO:0000167
BBa_K339013,2010-10-24T11:00:00Z,Reporter,SO:0000804
BBa_K339901,2010-10-24T11:00:00Z,Intermediate,SO:0000804
BBa_K339014,2010-10-24T11:00:00Z,Reporter,SO:0000804
BBa_K302034,2010-10-24T11:00:00Z,Translational_Unit,SO:0000804
BBa_K339006,2010-10-24T11:00:00Z,Regulatory,SO:0000167
BBa_K339004,2010-10-24T11:00:00Z,Generator,SO:0000804
BBa_K301005,2010-10-24T11:00:00Z,Coding,SO:0000316
BBa_K339005,2010-10-24T11:00:00Z,Generator,SO:0000804
BBa_K339007,2010-10-24T11:00:00Z,Reporter,SO:0000804
BBa_K329063,2010-10-24T11:00:00Z,Generator,SO:0000804
BBa_K329064,2010-10-24T11:00:00Z,Generator,SO:0000804
BBa_K329065,2010-10-24T11:00:00Z,Generator,SO:0000804
BBa_K334001,2010-10-24T11:00:00Z,Reporter,SO:0000804
BBa_K329068,2010-10-24T11:00:00Z,Project,SO:0000804
BBa_K329067,2010-10-24T11:00:00Z,Project,SO:0000804
BBa_K329066,2010-10-24T11:00:00Z,Project,SO:0000804
BBa_K392039,2010-10-24T11:00:00Z,Device,SO:0000804
BBa_K392040,2010-10-24T11:00:00Z,Device,SO:0000804
BBa_K392041,2010-10-24T11:00:00Z,Device,SO:0000804
BBa_K392042,2010-10-24T11:00:00Z,Device,SO:0000804
BBa_K392043,2010-10-24T11:00:00Z,Device,SO:0000804
BBa_K392044,2010-10-24T11:00:00Z,Device,SO:0000804
BBa_K302035,2010-10-24T11:00:00Z,Device,SO:0000804
BBa_K334002,2010-10-24T11:00:00Z,Reporter,SO:0000804
BBa_K324050,2010-10-24T11:00:00Z,Composite,SO:0000804
BBa_K327018,2010-10-24T11:00:00Z,Coding,SO:0000316
BBa_K324051,2010-10-24T11:00:00Z,Composite,SO:0000804
BBa_K324003,2010-10-24T11:00:00Z,Composite,SO:0000804
BBa_K336009,2010-10-24T11:00:00Z,Coding,SO:0000316
BBa_K324052,2010-10-24T11:00:00Z,Composite,SO:0000804
BBa_K336010,2010-10-24T11:00:00Z,Composite,SO:0000804
BBa_S04529,2010-10-24T11:00:00Z,Intermediate,SO:0000804
BBa_K324053,2010-10-24T11:00:00Z,Composite,SO:0000804
BBa_K363001,2010-10-24T11:00:00Z,Regulatory,SO:0000167
BBa_K363002,2010-10-24T11:00:00Z,Regulatory,SO:0000167
BBa_K363003,2010-10-24T11:00:00Z,Regulatory,SO:0000167
BBa_K353004,2010-10-24T11:00:00Z,Composite,SO:0000804
BBa_K363004,2010-10-24T11:00:00Z,Regulatory,SO:0000167
BBa_K363005,2010-10-24T11:00:00Z,Regulatory,SO:0000167
BBa_K363006,2010-10-24T11:00:00Z,Regulatory,SO:0000167
BBa_K363007,2010-10-24T11:00:00Z,Regulatory,SO:0000167
BBa_K415032,2010-10-24T11:00:00Z,Regulatory,SO:0000167
BBa_K324004,2010-10-24T11:00:00Z,Composite,SO:0000804
BBa_K358014,2010-10-23T11:00:00Z,Translational_Unit,SO:0000804
BBa_K362015,2010-10-23T11:00:00Z,Reporter,SO:0000804
BBa_K362016,2010-10-23T11:00:00Z,Reporter,SO:0000804
BBa_K362018,2010-10-23T11:00:00Z,Reporter,SO:0000804
BBa_K362019,2010-10-23T11:00:00Z,Reporter,SO:0000804
BBa_K362020,2010-10-23T11:00:00Z,Reporter,SO:0000804
BBa_K332033,2010-10-23T11:00:00Z,Translational_Unit,SO:0000804
BBa_K497002,2010-10-23T11:00:00Z,Coding,SO:0000316
BBa_K362017,2010-10-23T11:00:00Z,Reporter,SO:0000804
BBa_K336002,2010-10-23T11:00:00Z,Composite,SO:0000804
BBa_K294111,2010-10-23T11:00:00Z,Reporter,SO:0000804
